,appMatrName,edName,apptName,status
1716,公开募集基金募集申请注册-银华中证国新央企科技引领交易型开放式指数证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230522-->
1717,公开募集基金募集申请注册-招商中证国新央企股东回报交易型开放式指数证券投资基金,机构部,招商基金管理有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230426-->
1718,公开募集基金募集申请注册-南方中证国新央企科技引领交易型开放式指数证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230522-->
1719,公开募集基金募集申请注册-嘉实中证国新央企现代能源交易型开放式指数证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230314-->受理通知@20230317-->行政许可决定书@20230620-->
1720,公开募集基金募集申请注册-广发中证国新央企股东回报交易型开放式指数证券投资基金,机构部,广发基金管理有限公司,接收材料@20230314-->受理通知@20230320-->
1721,公开募集基金募集申请注册-博时中证国新央企现代能源交易型开放式指数证券投资基金,机构部,博时基金管理有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230620-->
1722,公开募集基金募集申请注册-工银瑞信中证国新央企现代能源交易型开放式指数证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230620-->
1723,公开募集基金募集申请注册-易方达中证国新央企科技引领交易型开放式指数证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230314-->受理通知@20230320-->行政许可决定书@20230522-->
1724,公开募集基金募集申请注册-南华瑞享纯债债券型证券投资基金,机构部,南华基金管理有限公司,接收材料@20230314-->受理通知@20230321-->
1725,期货公司期货投资咨询业务资格,期货部,江西瑞奇期货有限公司,接收材料@20230331-->补正通知@20230406-->补正材料交接@NA-->接收补正材料@20230423-->受理通知@20230423-->行政许可决定书@20230518-->
1726,公开募集基金募集申请注册-中欧国证2000指数增强型证券投资基金,机构部,中欧基金管理有限公司,接收材料@20230313-->受理通知@20230317-->行政许可决定书@20230522-->
1727,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,广西华原过滤系统股份有限公司,接收材料@20230313-->受理通知@20230313-->行政许可决定书@20230330-->
1728,公开募集基金募集申请注册-富国恒生港股通医疗保健交易型开放式指数证券投资基金,机构部,富国基金管理有限公司,接收材料@20230313-->补正通知@20230317-->补正材料交接@NA-->接收补正材料@20230414-->受理通知@20230417-->行政许可决定书@20230510-->
1729,公开募集基金募集申请注册-博时中证新能源汽车交易型开放式指数证券投资基金发起式联接基金,机构部,博时基金管理有限公司,接收材料@20230313-->受理通知@20230317-->行政许可决定书@20230615-->
1730,公开募集基金募集申请注册-中信建投臻选成长混合型发起式证券投资基金,机构部,中信建投基金管理有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230608-->
1731,公开募集基金募集申请注册-鑫元国证2000指数增强型证券投资基金,机构部,鑫元基金管理有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230510-->
1732,公开募集基金募集申请注册-华宝远恒混合型证券投资基金,机构部,华宝基金管理有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230324-->
1733,公开募集基金募集申请注册-山西证券精选行业混合型发起式证券投资基金,机构部,山西证券股份有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230602-->
1734,公开募集基金募集申请注册-银华医疗健康混合型证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230410-->
1735,公开募集基金募集申请注册-财通资管鸿泽120天持有期债券型发起式证券投资基金,机构部,财通证券资产管理有限公司,接收材料@20230310-->受理通知@20230317-->一次书面反馈@20230710-->
1736,公开募集基金募集申请注册-东方红3个月定期开放纯债债券型证券投资基金,机构部,上海东方证券资产管理有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230627-->
1737,公开募集基金募集变更注册-中欧睿达6个月持有期混合型证券投资基金,机构部,中欧基金管理有限公司,接收材料@20230309-->受理通知@20230316-->行政许可决定书@20230518-->
1738,公开募集基金募集申请注册-山西证券中债1-3年国开行债券指数证券投资基金,机构部,山西证券股份有限公司,接收材料@20230309-->受理通知@20230316-->行政许可决定书@20230727-->
1739,公开募集基金募集申请注册-中海三十九个月封闭式债券型证券投资基金,机构部,中海基金管理有限公司,接收材料@20230309-->补正通知@20230316-->
1740,公开募集基金募集申请注册-招商动力领航1年持有期混合型证券投资基金,机构部,招商基金管理有限公司,接收材料@20230309-->受理通知@20230316-->行政许可决定书@20230412-->
1741,公开募集基金募集申请注册-国投瑞银均衡睿选混合型证券投资基金,机构部,国投瑞银基金管理有限公司,接收材料@20230309-->受理通知@20230316-->
1742,合格境外投资者资格审批,机构部,萨默塞特资产管理有限公司,接收材料@20230309-->受理通知@20230309-->
1743,公开募集基金募集申请注册-华安沣浦6个月持有期混合型证券投资基金,机构部,华安基金管理有限公司,接收材料@20230309-->受理通知@20230316-->一次书面反馈@20230514-->
1744,公开募集基金募集申请注册-华安国企机遇混合型证券投资基金,机构部,华安基金管理有限公司,接收材料@20230309-->受理通知@20230316-->一次书面反馈@20230514-->
1745,公开募集基金募集申请注册-嘉合磐悦纯债债券型证券投资基金,机构部,嘉合基金管理有限公司,接收材料@20230308-->受理通知@20230315-->一次书面反馈@20230925-->
1746,公开募集基金募集申请注册-博时双季益六个月持有期债券型证券投资基金,机构部,博时基金管理有限公司,接收材料@20230308-->受理通知@20230315-->行政许可决定书@20230607-->
1747,公开募集基金募集申请注册-湘财久泰39个月封闭式债券型证券投资基金,机构部,湘财基金管理有限公司,接收材料@20230308-->补正通知@20230315-->
1748,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,江西宁新新材料股份有限公司,接收材料@20230308-->受理通知@20230308-->行政许可决定书@20230331-->
1749,公开募集基金募集申请注册-中欧半导体产业股票型发起式证券投资基金,机构部,中欧基金管理有限公司,接收材料@20230307-->补正通知@20230313-->接收补正材料@20230601-->受理通知@20230816-->
1750,公开募集基金募集申请注册-圆信永丰兴盛混合型证券投资基金,机构部,圆信永丰基金管理有限公司,接收材料@20230322-->受理通知@20230329-->一次书面反馈@20230514-->
1751,公开募集基金募集申请注册-工银瑞信泰瑞39个月封闭式债券型证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230322-->补正通知@20230329-->
1752,公开募集基金募集申请注册-嘉实致裕纯债债券型证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230315-->受理通知@20230322-->行政许可决定书@20230727-->
1753,基金中基金注册申请-华夏聚嘉优选三个月持有期混合型基金中基金（FOF）,机构部,华夏基金管理有限公司,接收材料@20230310-->受理通知@20230317-->行政许可决定书@20230614-->
1754,公开募集基金募集申请注册-交银施罗德启嘉混合型证券投资基金,机构部,交银施罗德基金管理有限公司,接收材料@20230309-->受理通知@20230316-->行政许可决定书@20230410-->
1755,公开募集基金募集申请注册-华泰保兴添盈39个月封闭式债券型证券投资基金,机构部,华泰保兴基金管理有限公司,接收材料@20230309-->补正通知@20230316-->
1756,公开募集基金募集变更注册-浦银安盛养老目标日期2050五年持有期混合型发起式基金中基金（FOF）,机构部,浦银安盛基金管理有限公司,接收材料@20230308-->受理通知@20230315-->行政许可决定书@20230530-->
1757,公开募集基金募集申请注册-中融消费精选混合型证券投资基金,机构部,中融基金管理有限公司,接收材料@20230307-->受理通知@20230313-->行政许可决定书@20230403-->
1758,公开募集基金募集申请注册-国泰君安创新成长混合型发起式证券投资基金,机构部,上海国泰君安证券资产管理有限公司,接收材料@20230307-->受理通知@20230313-->行政许可决定书@20230324-->
1759,公开募集基金募集申请注册-百嘉百川30天持有期纯债债券型证券投资基金,机构部,百嘉基金管理有限公司,接收材料@20230307-->受理通知@20230313-->行政许可决定书@20230727-->
1760,公开募集基金募集申请注册-贝莱德和享稳利39个月封闭式债券型证券投资基金,机构部,贝莱德基金管理有限公司,接收材料@20230307-->补正通知@20230313-->
1761,基金中基金注册申请-中银睿泽稳健3个月持有期混合型基金中基金（FOF）,机构部,中银基金管理有限公司,接收材料@20230307-->
1762,公开募集基金募集申请注册-信澳通合稳健三个月持有期混合型基金中基金（FOF）,机构部,信达澳亚基金管理有限公司,接收材料@20230307-->受理通知@20230313-->行政许可决定书@20230522-->
1763,合格境外投资者资格审批,机构部,冠力资产管理有限公司,接收材料@20230309-->受理通知@20230309-->
1764,公开募集基金募集申请注册-嘉实标普生物科技精选行业交易型开放式指数证券投资基金（QDII）,机构部,嘉实基金管理有限公司,接收材料@20230307-->受理通知@20230313-->行政许可决定书@20230403-->
1765,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,山东华阳迪尔化工股份有限公司,接收材料@20230307-->受理通知@20230307-->行政许可决定书@20230320-->
1766,公开募集基金募集申请注册-海富通中证同业存单AAA指数7天持有期证券投资基金,机构部,海富通基金管理有限公司,接收材料@20230307-->受理通知@20230313-->一次书面反馈@20230925-->
1767,公开募集基金募集申请注册-华安CES半导体芯片行业交易型开放式指数证券投资基金,机构部,华安基金管理有限公司,接收材料@20230306-->补正通知@20230313-->
1768,合格境外投资者资格审批,机构部,红杉资本中国公开市场投资基金管理公司,接收材料@20230306-->受理通知@20230306-->一次书面反馈@20230309-->
1769,公开募集基金募集申请注册-易方达恒享39个月封闭式债券型证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230306-->补正通知@20230313-->
1770,合格境外投资者资格审批,机构部,博裕资本管理（新加坡）有限公司,接收材料@20230306-->受理通知@20230306-->
1771,公募基金管理公司变更百分之五以上股权的股东、实际控制人审批,机构部,民生加银基金管理有限公司,接收材料@20230306-->补正通知@20230310-->补正材料交接@NA-->接收补正材料@20230630-->受理通知@20230630-->行政许可决定书@20230821-->
1772,公开募集基金募集申请注册-泰达宏利研究精选混合型证券投资基金,机构部,泰达宏利基金管理有限公司,接收材料@20230306-->受理通知@20230313-->行政许可决定书@20230418-->
1773,公开募集基金募集申请注册-宏利高端装备股票型证券投资基金,机构部,宏利基金管理有限公司,接收材料@20230306-->补正通知@20230313-->接收补正材料@20230601-->受理通知@20230606-->行政许可决定书@20230911-->
1774,公开募集基金募集申请注册-易方达恒生港股通新经济交易型开放式指数证券投资基金发起式联接基金,机构部,易方达基金管理有限公司,接收材料@20230303-->补正通知@20230310-->
1775,公开募集基金募集申请注册-东海鑫兴90天持有期债券型证券投资基金,机构部,东海基金管理有限责任公司,接收材料@20230303-->受理通知@20230310-->一次书面反馈@20230925-->
1776,公开募集基金募集申请注册-汇添富稳元回报债券型发起式证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230303-->受理通知@20230310-->行政许可决定书@20230627-->
1777,公开募集基金募集申请注册-泓德小盘精选混合型发起式证券投资基金,机构部,泓德基金管理有限公司,接收材料@20230303-->受理通知@20230310-->一次书面反馈@20230514-->
1778,公开募集基金募集申请注册-工银瑞信瑞宁3个月定期开放债券型证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230303-->受理通知@20230310-->行政许可决定书@20230607-->
1779,公开募集基金募集申请注册-华夏鼎创债券型证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230303-->受理通知@20230310-->行政许可决定书@20230727-->
1780,合格境外投资者资格审批,机构部,博恩霍华德（香港）有限公司,接收材料@20230303-->受理通知@20230303-->
1781,股份公司向特定对象发行证券导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行证券核准,公众公司部,山西平遥农村商业银行股份有限公司,接收材料@20230303-->补正通知@20230310-->补正材料交接@NA-->接收补正材料@20230403-->受理通知@20230403-->一次书面反馈@20230410-->书面回复交接@NA-->接收书面回复@20230626-->行政许可决定书@20230707-->
1782,股份公司向特定对象发行证券导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行证券核准,公众公司部,山西寿阳农村商业银行股份有限公司,接收材料@20230303-->补正通知@20230310-->补正材料交接@NA-->接收补正材料@20230407-->受理通知@20230407-->一次书面反馈@20230419-->书面回复交接@NA-->接收书面回复@20230711-->行政许可决定书@20230713-->
1783,设立证券公司专业子公司,机构部,国海证券股份有限公司,接收材料@20230303-->补正通知@20230310-->
1784,合格境外投资者资格审批,机构部,西纳拉银行,接收材料@20230302-->受理通知@20230302-->
1785,公开募集基金募集申请注册-平安中证港股通医药卫生综合交易型开放式指数证券投资基金联接基金,机构部,平安基金管理有限公司,接收材料@20230301-->补正通知@20230308-->接收补正材料@20230601-->受理通知@20230824-->行政许可决定书@20230907-->
1786,公开募集基金募集申请注册-财通鼎欣量化选股18个月定期开放混合型证券投资基金,机构部,财通基金管理有限公司,接收材料@20230301-->受理通知@20230308-->行政许可决定书@20230602-->
1787,公开募集基金募集申请注册-中欧致和混合型证券投资基金,机构部,中欧基金管理有限公司,接收材料@20230301-->受理通知@20230308-->
1788,公开募集基金募集变更注册-华宝中证汽车半导体产业交易型开放式指数证券投资基金,机构部,华宝基金管理有限公司,接收材料@20230301-->补正通知@20230308-->
1789,公开募集基金募集申请注册-华夏国证2000指数增强型发起式证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230301-->受理通知@20230308-->行政许可决定书@20230324-->
1790,合格境外投资者资格审批,机构部,天恒资产管理有限公司,接收材料@20230301-->受理通知@20230301-->一次书面反馈@20230306-->
1791,公开募集基金募集申请注册-华宝中证新能源金属50交易型开放式指数证券投资基金,机构部,华宝基金管理有限公司,接收材料@20230301-->补正通知@20230308-->
1792,公开募集基金募集变更注册-华泰柏瑞积极优选股票型证券投资基金,机构部,华泰柏瑞基金管理有限公司,接收材料@20230301-->受理通知@20230308-->行政许可决定书@20230731-->
1793,公开募集基金募集申请注册-国投瑞银恒源30天持有期债券型证券投资基金,机构部,国投瑞银基金管理有限公司,接收材料@20230301-->受理通知@20230308-->行政许可决定书@20230607-->
1794,公开募集基金募集变更注册-平安养老目标日期2050三年持有期混合型发起式基金中基金（FOF）,机构部,平安基金管理有限公司,接收材料@20230301-->受理通知@20230907-->
1795,公开募集基金募集申请注册-人保中证同业存单AAA指数7天持有期证券投资基金,机构部,中国人保资产管理有限公司,接收材料@20230301-->受理通知@20230308-->一次书面反馈@20230815-->
1796,基金中基金注册申请-广发安诚养老目标日期2040三年持有期混合型发起式基金中基金（FOF）,机构部,广发基金管理有限公司,接收材料@20230228-->补正通知@20230307-->补正材料交接@NA-->接收补正材料@20230505-->受理通知@20230509-->行政许可决定书@20230530-->
1797,公开募集基金募集申请注册-东方阿尔法瑞丰混合型发起式证券投资基金,机构部,东方阿尔法基金管理有限公司,接收材料@20230228-->受理通知@20230307-->行政许可决定书@20230324-->
1798,公开募集基金募集申请注册-万家稳泰90天滚动持有中短债债券型证券投资基金,机构部,万家基金管理有限公司,接收材料@20230228-->受理通知@20230307-->一次书面反馈@20230514-->
1799,期货公司通过子公司从事股票期权做市业务,期货部,瑞达期货股份有限公司,接收材料@20230227-->补正通知@20230303-->补正材料交接@NA-->接收补正材料@20230323-->受理通知@20230323-->行政许可决定书@20230406-->
1800,公开募集基金募集申请注册-广发国证信息技术创新主题交易型开放式指数证券投资基金,机构部,广发基金管理有限公司,接收材料@20230818-->受理通知@20230821-->行政许可决定书@20230825-->
1801,公开募集基金募集申请注册-中信保诚远见成长混合型证券投资基金,机构部,中信保诚基金管理有限公司,接收材料@20230328-->受理通知@20230404-->行政许可决定书@20230522-->
1802,公开募集基金募集申请注册-华夏中证绿色电力交易型开放式指数证券投资基金发起式联接基金,机构部,华夏基金管理有限公司,接收材料@20230327-->补正通知@20230403-->补正材料交接@NA-->接收补正材料@20230423-->受理通知@20230424-->行政许可决定书@20230522-->
1803,公开募集基金募集申请注册-东方聚享63个月封闭式债券型证券投资基金,机构部,东方基金管理股份有限公司,接收材料@20230316-->补正通知@20230323-->
1804,证券公司变更业务范围,机构部,国联证券股份有限公司,接收材料@20230302-->补正通知@20230308-->
1805,公开募集基金募集申请注册-鹏华创业板50交易型开放式指数证券投资基金联接基金,机构部,鹏华基金管理有限公司,接收材料@20230301-->受理通知@20230308-->行政许可决定书@20230411-->
1806,公开募集基金募集申请注册-工银瑞信领航三年持有期混合型证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230301-->补正通知@20230308-->接收补正材料@20230601-->
1807,公开募集基金募集变更注册-财通资管通达稳利3个月持有期债券型发起式基金中基金（FOF）,机构部,财通证券资产管理有限公司,接收材料@20230301-->受理通知@20230308-->一次书面反馈@20230710-->
1808,公开募集基金募集申请注册-财通资管创新医药混合型证券投资基金,机构部,财通证券资产管理有限公司,接收材料@20230228-->受理通知@20230307-->
1809,公开募集基金募集申请注册-融通致远混合型证券投资基金,机构部,融通基金管理有限公司,接收材料@20230228-->受理通知@20230307-->
1810,公开募集基金募集申请注册-工银瑞信中证100交易型开放式指数证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230228-->受理通知@20230307-->行政许可决定书@20230324-->
1811,公开募集基金募集申请注册-南方睿阳稳健添利6个月持有期债券型证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230227-->受理通知@20230306-->一次书面反馈@20230504-->
1812,公开募集基金募集申请注册-景顺长城国企价值混合型证券投资基金,机构部,景顺长城基金管理有限公司,接收材料@20230227-->受理通知@20230306-->行政许可决定书@20230324-->
1813,基金中基金注册申请-鑫元鑫选稳健养老目标一年持有期混合型基金中基金（FOF）,机构部,鑫元基金管理有限公司,接收材料@20230227-->受理通知@20230306-->一次书面反馈@20230514-->
1814,公开募集基金募集申请注册-嘉实纳斯达克100交易型开放式指数证券投资基金（QDII）,机构部,嘉实基金管理有限公司,接收材料@20230227-->受理通知@20230306-->行政许可决定书@20230403-->
1815,公开募集基金募集申请注册-华安国证生物医药交易型开放式指数证券投资基金,机构部,华安基金管理有限公司,接收材料@20230227-->补正通知@20230306-->补正材料交接@NA-->接收补正材料@20230411-->受理通知@20230412-->行政许可决定书@20230423-->
1816,公开募集基金募集变更注册-泓德泓利货币市场基金,机构部,泓德基金管理有限公司,接收材料@20230227-->
1817,公开募集基金募集申请注册-鹏扬中证国有企业红利交易型开放式指数证券投资基金,机构部,鹏扬基金管理有限公司,接收材料@20230227-->受理通知@20230306-->行政许可决定书@20230522-->
1818,公开募集基金募集申请注册-万家颐德一年持有期混合型证券投资基金,机构部,万家基金管理有限公司,接收材料@20230227-->受理通知@20230306-->
1819,公开募集基金募集申请注册-中金兴元6个月持有期混合型证券投资基金,机构部,中金基金管理有限公司,接收材料@20230227-->受理通知@20230306-->行政许可决定书@20230423-->
1820,公开募集基金募集申请注册-信澳优势产业混合型证券投资基金,机构部,信达澳亚基金管理有限公司,接收材料@20230224-->受理通知@20230302-->
1821,公开募集基金募集申请注册-南方恒达39个月封闭式债券型证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230224-->补正通知@20230302-->
1822,公开募集基金募集申请注册-鹏扬北证50成份指数证券投资基金,机构部,鹏扬基金管理有限公司,接收材料@20230224-->受理通知@20230301-->
1823,公募基金管理公司变更百分之五以上股权的股东、实际控制人审批,机构部,中融基金管理有限公司,接收材料@20230224-->补正通知@20230303-->补正材料交接@NA-->接收补正材料@20230330-->受理通知@20230330-->行政许可决定书@20230418-->
1824,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,青矩技术股份有限公司,接收材料@20230224-->受理通知@20230224-->行政许可决定书@20230314-->
1825,股份公司向特定对象发行证券导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行证券核准,公众公司部,泉州银行股份有限公司,接收材料@20230224-->补正通知@20230303-->补正材料交接@NA-->接收补正材料@20230329-->受理通知@20230330-->一次书面反馈@20230406-->书面回复交接@NA-->接收书面回复@20230510-->行政许可决定书@20230515-->
1826,公开募集基金募集申请注册-南方上海金交易型开放式证券投资基金发起式联接基金,机构部,南方基金管理股份有限公司,接收材料@20230223-->受理通知@20230302-->行政许可决定书@20230411-->
1827,公开募集基金募集申请注册-华夏中证全指医疗器械交易型开放式指数证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230223-->受理通知@20230302-->行政许可决定书@20230411-->
1828,基金中基金注册申请-国泰君安善怡稳健六个月持有期混合型发起式基金中基金（FOF）,机构部,上海国泰君安证券资产管理有限公司,接收材料@20230223-->受理通知@20230301-->行政许可决定书@20230809-->
1829,公开募集基金募集申请注册-招商恒悦39个月封闭式债券型证券投资基金,机构部,招商基金管理有限公司,接收材料@20230223-->补正通知@20230301-->
1830,公开募集基金募集申请注册-鹏华普盛中短债债券型证券投资基金,机构部,鹏华基金管理有限公司,接收材料@20230223-->受理通知@20230301-->一次书面反馈@20230514-->
1831,股份公司向特定对象发行证券导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行证券核准,公众公司部,浙江绍兴恒信农村商业银行股份有限公司,接收材料@20230223-->补正通知@20230302-->补正材料交接@NA-->接收补正材料@20230324-->受理通知@20230324-->一次书面反馈@20230406-->书面回复交接@NA-->接收书面回复@20230418-->行政许可决定书@20230504-->
1832,公开募集基金募集申请注册-长江安悦利率债债券型证券投资基金,机构部,长江证券（上海）资产管理有限公司,接收材料@20230223-->受理通知@20230301-->行政许可决定书@20230616-->
1833,北京证券交易所上市公司向特定对象发行股票注册,公众公司部,吉林碳谷碳纤维股份有限公司,接收材料@20230223-->受理通知@20230223-->
1834,公开募集基金募集申请注册-创金合信机器人产业股票型发起式证券投资基金,机构部,创金合信基金管理有限公司,接收材料@20230223-->受理通知@20230301-->一次书面反馈@20230830-->
1835,公开募集基金募集申请注册-东方红中证东方红优势成长指数发起式证券投资基金,机构部,上海东方证券资产管理有限公司,接收材料@20230222-->补正通知@20230301-->接收补正材料@20230601-->受理通知@20230628-->行政许可决定书@20230706-->
1836,公开募集基金募集申请注册-泉果思源三年持有期混合型证券投资基金,机构部,泉果基金管理有限公司,接收材料@20230222-->受理通知@20230301-->行政许可决定书@20230403-->
1837,公开募集基金募集申请注册-建信锋睿优选混合型证券投资基金,机构部,建信基金管理有限责任公司,接收材料@20230222-->受理通知@20230301-->
1838,合格境外投资者资格审批,机构部,安磐资本（亚洲）私人投资有限公司,接收材料@20230222-->受理通知@20230222-->
1839,公开募集基金募集申请注册-博时纳斯达克100交易型开放式指数证券投资基金（QDII）,机构部,博时基金管理有限公司,接收材料@20230221-->受理通知@20230228-->
1840,公开募集基金募集申请注册-西藏东财中证光伏产业指数型发起式证券投资基金,机构部,西藏东财基金管理有限公司,接收材料@20230221-->受理通知@20230228-->行政许可决定书@20230423-->
1841,公开募集基金募集申请注册-西藏东财中证细分化工产业主题指数型发起式证券投资基金,机构部,西藏东财基金管理有限公司,接收材料@20230221-->补正通知@20230228-->接收补正材料@20230601-->受理通知@20230606-->行政许可决定书@20230901-->
1842,合格境外投资者资格审批,机构部,托克亚洲贸易私人有限公司,接收材料@20230221-->受理通知@20230221-->
1843,公开募集基金募集申请注册-泰康安元短债债券型证券投资基金,机构部,泰康基金管理有限公司,接收材料@20230221-->受理通知@20230228-->一次书面反馈@20230514-->
1844,公开募集基金募集申请注册-工银瑞信北证50成份指数证券投资基金,机构部,工银瑞信基金管理有限公司,接收材料@20230220-->受理通知@20230227-->
1845,公开募集基金募集申请注册-万家北证50成份指数型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230220-->受理通知@20230227-->
1846,公开募集基金募集变更注册-兴华永兴混合型发起式证券投资基金,机构部,兴华基金管理有限公司,接收材料@20230220-->受理通知@20230227-->行政许可决定书@20230731-->
1847,公开募集基金募集申请注册-易方达中证细分食品饮料产业主题交易型开放式指数证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230217-->
1848,公开募集基金募集申请注册-银华积极优享混合型证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230217-->受理通知@20230224-->
1849,公开募集基金募集申请注册-建信开元瑞享3个月持有期债券型证券投资基金,机构部,建信基金管理有限责任公司,接收材料@20230217-->受理通知@20230224-->一次书面反馈@20230907-->
1850,公开募集基金募集申请注册-中银鑫呈一年定期开放债券型发起式证券投资基金,机构部,中银基金管理有限公司,接收材料@20230306-->受理通知@20230313-->一次书面反馈@20230531-->
1851,公开募集基金募集申请注册-南方数字经济混合型证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230223-->受理通知@20230301-->行政许可决定书@20230411-->
1852,公开募集基金募集申请注册-南方港股数字经济混合型发起式证券投资基金（QDII）,机构部,南方基金管理股份有限公司,接收材料@20230222-->受理通知@20230301-->行政许可决定书@20230804-->
1853,公开募集基金募集申请注册-嘉实中证全球智能汽车主题交易型开放式指数证券投资基金（QDII）,机构部,嘉实基金管理有限公司,接收材料@20230221-->补正通知@20230228-->
1854,公开募集基金募集申请注册-招商中证全指医疗器械交易型开放式指数证券投资基金发起式联接基金,机构部,招商基金管理有限公司,接收材料@20230220-->受理通知@20230227-->行政许可决定书@20230411-->
1855,公开募集基金募集申请注册-汇添富稳益60天持有期债券型证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230220-->受理通知@20230227-->行政许可决定书@20230616-->
1856,公开募集基金募集申请注册-博时北证50成份指数型发起式证券投资基金,机构部,博时基金管理有限公司,接收材料@20230220-->受理通知@20230227-->
1857,公开募集基金募集申请注册-南方中证全指医疗保健设备与服务交易型开放式指数证券投资基金发起式联接基金,机构部,南方基金管理股份有限公司,接收材料@20230220-->受理通知@20230227-->行政许可决定书@20230418-->
1858,公开募集基金募集申请注册-易方达中证银行指数量化增强型证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230217-->
1859,公开募集基金募集申请注册-明亚久安90天持有期债券型证券投资基金,机构部,明亚基金管理有限责任公司,接收材料@20230217-->受理通知@20230224-->一次书面反馈@20230514-->
1860,股份公司向特定对象发行证券导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行证券核准,公众公司部,广西北部湾银行股份有限公司,接收材料@20230217-->补正通知@20230227-->补正材料交接@NA-->接收补正材料@20230323-->受理通知@20230323-->一次书面反馈@20230403-->书面回复交接@NA-->接收书面回复@20230421-->行政许可决定书@20230505-->
1861,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,烟台民士达特种纸业股份有限公司,接收材料@20230217-->受理通知@20230217-->行政许可决定书@20230310-->
1862,公开募集基金募集申请注册-鹏华高端装备一年持有期混合型证券投资基金,机构部,鹏华基金管理有限公司,接收材料@20230216-->补正通知@20230224-->补正材料交接@NA-->接收补正材料@20230414-->受理通知@20230414-->行政许可决定书@20230522-->
1863,公开募集基金募集申请注册-信澳鑫瑞6个月持有期债券型证券投资基金,机构部,信达澳亚基金管理有限公司,接收材料@20230216-->受理通知@20230224-->行政许可决定书@20230609-->
1864,公开募集基金募集申请注册-华夏中证机器人交易型开放式指数证券投资基金发起式联接基金,机构部,华夏基金管理有限公司,接收材料@20230216-->受理通知@20230224-->
1865,公开募集基金募集申请注册-华润元大润逸39个月定期开放债券型证券投资基金,机构部,华润元大基金管理有限公司,接收材料@20230216-->补正通知@20230224-->
1866,公开募集基金募集申请注册-南方前瞻优势混合型证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230216-->受理通知@20230224-->
1867,公开募集基金募集变更注册-申万菱信全球新能源股票型发起式证券投资基金（QDII）,机构部,申万菱信基金管理有限公司,接收材料@20230216-->受理通知@20230224-->行政许可决定书@20230911-->
1868,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,重庆市旺成科技股份有限公司,接收材料@20230216-->受理通知@20230216-->行政许可决定书@20230310-->
1869,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,中裕软管科技股份有限公司,接收材料@20230216-->受理通知@20230216-->行政许可决定书@20230310-->
1870,公开募集基金募集申请注册-创金合信利辉利率债债券型证券投资基金,机构部,创金合信基金管理有限公司,接收材料@20230215-->受理通知@20230224-->行政许可决定书@20230627-->
